ID,Name,Sex,Age,LastPrimary,Latitude,Longitude,Education,HHIncome,ReligiousAffil,Support24,TopIssue,RRPetition
2189,Voter 2189,F,39,NR,41.02602,-73.62403,Masters,100k-200k,Other,D,NR,NS
2190,Voter 2190,M,40,NR,41.03293,-73.61694,Masters,200k-300k,Other,D,Womens,NS
2191,Voter 2191,M,40,NR,41.04421,-73.61894,Masters,100k-200k,Other,D,Womens,NS
2192,Voter 2192,M,42,NR,41.09987,-73.69555,Masters,100k-200k,Other,D,Womens,NS
2193,Voter 2193,F,43,NR,41.04805,-73.56712,Masters,100k-200k,Other,D,NR,NS
2194,Voter 2194,F,44,D,41.05298,-73.58886,Masters,100k-200k,Other,D,NR,NS
2195,Voter 2195,F,45,NR,41.02308,-73.62559,Masters,200k-300k,Other,D,NR,NS
2196,Voter 2196,M,46,NR,41.09906,-73.64985,Masters,100k-200k,None,D,Economy,NS
2197,Voter 2197,M,46,NR,41.08479,-73.61381,Masters,100k-200k,Other,D,Womens,NS
2198,Voter 2198,M,46,NR,41.00141,-73.64742,Masters,100k-200k,Other,D,Democracy,NS
2199,Voter 2199,M,47,NR,41.05039,-73.58088,Masters,100k-200k,None,D,NR,NS
2200,Voter 2200,F,48,NR,41.03482,-73.57339,Masters,200k-300k,None,D,NR,NS
2201,Voter 2201,M,49,D,41.03889,-73.60333,Masters,100k-200k,None,D,NR,NS
2202,Voter 2202,M,49,NR,41.02371,-73.62977,Masters,100k-200k,Other,D,Womens,NS
2203,Voter 2203,F,49,NR,41.03311,-73.60314,Masters,100k-200k,Other,D,NR,NS
2204,Voter 2204,M,55,D,41.02738,-73.6205,Masters,100k-200k,None,D,NR,Signed
2205,Voter 2205,F,56,NR,41.01567,-73.65708,Masters,200k-300k,None,D,NR,Signed
2206,Voter 2206,F,59,NR,41.04114,-73.64167,Masters,100k-200k,Other,R,NR,NS
2207,Voter 2207,F,60,NR,41.01718,-73.61777,Masters,100k-200k,Other,D,NR,NS
2208,Voter 2208,F,61,NR,41.04706,-73.56966,Masters,100k-200k,Other,D,NR,NR
2209,Voter 2209,F,61,D,41.03005,-73.57835,Masters,100k-200k,Other,D,NR,NS
2210,Voter 2210,F,62,NR,41.08041,-73.63859,HS,200k-300k,Other,D,NR,NS
2211,Voter 2211,F,63,NR,41.02827,-73.62222,Masters,100k-200k,Other,D,NR,NS
2212,Voter 2212,M,65,NR,41.09367,-73.62443,Masters,100k-200k,None,D,Democracy,NS
2213,Voter 2213,M,66,NR,41.09772,-73.66676,Masters,100k-200k,None,D,Womens,NS
2214,Voter 2214,F,70,NR,41.10902,-73.69866,Masters,100k-200k,Other,D,NR,NS
2215,Voter 2215,M,71,NR,41.06568,-73.60112,Masters,200k-300k,None,D,Womens,NS
2216,Voter 2216,F,71,D,41.10797,-73.60687,Masters,100k-200k,Other,D,NR,NS
2217,Voter 2217,M,71,NR,41.01567,-73.65708,Masters,100k-200k,Other,D,Womens,NS
2218,Voter 2218,M,73,D,41.02683,-73.62729,Masters,100k-200k,Other,D,NR,NS
2219,Voter 2219,F,74,NR,41.01628,-73.64024,Masters,100k-200k,Other,D,Womens,NS
2220,Voter 2220,M,75,NR,41.02998,-73.60097,Masters,200k-300k,Other,D,Economy,NS
2221,Voter 2221,F,76,NR,41.04135,-73.58388,Masters,100k-200k,Other,D,NR,NS
2222,Voter 2222,M,77,NR,41.03053,-73.61896,Masters,100k-200k,Catholic,D,NR,NS
2223,Voter 2223,F,77,R,41.02382,-73.66445,Masters,100k-200k,Other,D,NR,NS
2224,Voter 2224,F,81,NR,41.06089,-73.60761,Masters,100k-200k,Other,D,Education,NS
2225,Voter 2225,F,88,NR,41.03165,-73.66397,Masters,200k-300k,Other,D,NR,NS
2226,Voter 2226,M,90,D,41.07353,-73.63541,Masters,100k-200k,Other,D,NR,NS
2227,Voter 2227,M,90,D,41.02659,-73.66455,Masters,100k-200k,Other,D,NR,NS
2228,Voter 2228,M,91,NR,41.04284,-73.60273,Masters,100k-200k,Catholic,D,NR,NS
2229,Voter 2229,F,91,NR,41.07561,-73.61501,Masters,100k-200k,Other,D,NR,NS
2230,Voter 2230,M,93,NR,41.06875,-73.61766,HS,200k-300k,Other,D,Environment,NS
2231,Voter 2231,F,97,NR,41.04163,-73.58236,Masters,100k-200k,Other,D,NR,NR
2232,Voter 2232,M,32,NR,41.07166,-73.62118,Masters,100k-200k,Catholic,D,NR,NS
2233,Voter 2233,F,32,NR,41.02687,-73.66457,Masters,100k-200k,Other,D,NR,NS
2234,Voter 2234,M,34,NR,41.06105,-73.59304,Masters,100k-200k,None,D,Womens,NS
2235,Voter 2235,F,36,NR,41.06287,-73.58426,Masters,200k-300k,None,D,NR,Signed
2236,Voter 2236,M,37,NR,41.07202,-73.60748,Masters,100k-200k,NR,D,Womens,NS
2237,Voter 2237,F,41,D,41.03532,-73.56373,Masters,100k-200k,None,D,NR,NS
2238,Voter 2238,F,42,NR,41.01721,-73.64051,Masters,100k-200k,None,D,NR,Signed
2239,Voter 2239,M,47,D,41.03162,-73.63081,Masters,100k-200k,Other,D,NR,Signed
2240,Voter 2240,M,48,NR,41.02326,-73.61787,Masters,200k-300k,None,D,Womens,NS
2241,Voter 2241,M,50,D,41.04514,-73.59409,Masters,100k-200k,None,D,NR,NS
2242,Voter 2242,M,52,NR,41.02336,-73.63104,Masters,100k-200k,None,D,Womens,NS
2243,Voter 2243,M,56,NR,41.02489,-73.56107,Masters,100k-200k,Other,D,Womens,NS
2244,Voter 2244,F,57,D,41.09136,-73.59776,Masters,100k-200k,None,D,NR,NS
2245,Voter 2245,M,58,D,41.09531,-73.59645,Masters,200k-300k,None,D,NR,NS
2246,Voter 2246,F,58,NR,41.01634,-73.65238,Masters,100k-200k,None,R,NR,NS
2247,Voter 2247,F,58,NR,41.03744,-73.57725,Masters,100k-200k,Other,R,NR,NS
2248,Voter 2248,F,59,NR,41.05139,-73.57015,Masters,100k-200k,Catholic,D,Womens,NS
2249,Voter 2249,M,59,NR,41.03532,-73.56373,Masters,100k-200k,None,D,Womens,NS
2250,Voter 2250,F,59,NR,41.04258,-73.59593,Masters,200k-300k,None,D,NR,NS
2251,Voter 2251,F,59,D,41.04215,-73.58603,Masters,100k-200k,None,R,NR,NS
2252,Voter 2252,M,60,NR,41.02835,-73.65482,Masters,100k-200k,None,D,Womens,NS
2253,Voter 2253,M,60,D,41.06087,-73.60759,Masters,100k-200k,None,R,NR,NS
2254,Voter 2254,M,61,D,41.06942,-73.63938,Masters,100k-200k,None,D,NR,NS
2255,Voter 2255,M,62,NR,41.01628,-73.64024,Masters,200k-300k,Catholic,D,Education,NS
2256,Voter 2256,F,62,NR,41.00623,-73.64607,Masters,100k-200k,None,D,NR,NS
2257,Voter 2257,M,62,D,41.05759,-73.58199,Masters,100k-200k,None,D,NR,NS
2258,Voter 2258,F,62,D,40.99903,-73.65322,Masters,100k-200k,None,D,NR,NS
2259,Voter 2259,M,66,D,41.03532,-73.56373,Masters,100k-200k,Protestant,D,NR,NS
2260,Voter 2260,M,68,NR,41.06078,-73.57467,Masters,200k-300k,None,D,Womens,NS
2261,Voter 2261,M,68,NR,41.03427,-73.62301,Masters,100k-200k,None,D,Democracy,NS
2262,Voter 2262,M,69,NR,41.02174,-73.58142,Masters,100k-200k,None,D,Womens,NS
2263,Voter 2263,M,69,NR,41.03821,-73.62261,HS,100k-200k,NR,D,Womens,NS
2264,Voter 2264,M,70,NR,41.03326,-73.62192,Masters,100k-200k,None,D,Democracy,NS
2265,Voter 2265,F,72,NR,41.01861,-73.63145,Masters,200k-300k,None,D,NR,NS
2266,Voter 2266,M,72,NR,41.07667,-73.60886,HS,100k-200k,None,D,Womens,NS
2267,Voter 2267,F,74,NR,41.02551,-73.65646,Masters,100k-200k,None,D,NR,NS
2268,Voter 2268,F,75,NR,41.11525,-73.61167,Masters,100k-200k,None,R,Economy,NS
2269,Voter 2269,F,86,D,41.02602,-73.62403,Masters,100k-200k,None,D,NR,NS
2270,Voter 2270,F,92,NR,41.05197,-73.57135,HS,200k-300k,None,D,NR,NS
2271,Voter 2271,F,92,NR,41.03372,-73.59086,Masters,100k-200k,None,D,NR,NS
2272,Voter 2272,M,93,NR,41.02348,-73.63385,Masters,100k-200k,None,D,RFree,NS
2273,Voter 2273,M,32,NR,41.04367,-73.59345,Masters,100k-200k,NR,D,Womens,NS
2274,Voter 2274,F,34,NR,41.03515,-73.62693,Masters,100k-200k,None,D,NR,NS
2275,Voter 2275,F,35,NR,41.04402,-73.57717,Masters,200k-300k,None,D,NR,NS
2276,Voter 2276,F,37,NR,41.08106,-73.60731,Masters,100k-200k,None,D,NR,NS
2277,Voter 2277,M,39,NR,41.07353,-73.63541,Masters,100k-200k,None,D,Womens,NS
2278,Voter 2278,M,40,D,41.07531,-73.62728,Masters,100k-200k,None,D,NR,NS
2279,Voter 2279,F,42,NR,41.02308,-73.55592,Masters,100k-200k,None,D,NR,NS
2280,Voter 2280,F,42,D,41.04071,-73.63415,Masters,200k-300k,Catholic,D,Crime,Signed
2281,Voter 2281,M,43,NR,41.07123,-73.64959,Masters,100k-200k,None,D,Womens,NS
2282,Voter 2282,F,45,D,41.02345,-73.63262,Masters,100k-200k,None,R,NR,NS
2283,Voter 2283,F,46,D,41.01389,-73.62223,Masters,100k-200k,None,D,NR,NS
2284,Voter 2284,M,47,NR,41.01986,-73.61789,Masters,100k-200k,None,D,Womens,NS
2285,Voter 2285,M,48,NR,41.02729,-73.62091,Masters,200k-300k,None,D,Environment,NS
2286,Voter 2286,M,53,NR,41.06119,-73.57522,Masters,100k-200k,None,D,Womens,NS
2287,Voter 2287,M,54,NR,41.08191,-73.61794,Masters,100k-200k,None,D,Crime,NS
2288,Voter 2288,F,54,NR,41.02689,-73.66457,HS,100k-200k,NR,D,NR,Signed
2289,Voter 2289,M,55,NR,41.02029,-73.63655,Masters,100k-200k,Other,D,Womens,NS
2290,Voter 2290,M,56,NR,41.03116,-73.57612,Masters,200k-300k,None,D,Womens,NS
2291,Voter 2291,M,57,NR,41.02758,-73.62721,Masters,100k-200k,None,D,Womens,NS
2292,Voter 2292,F,57,NR,41.02802,-73.58366,Masters,100k-200k,None,D,NR,NS
2293,Voter 2293,F,57,D,41.00937,-73.65121,Masters,100k-200k,None,D,Environment,NS
2294,Voter 2294,F,58,NR,41.03617,-73.57983,Masters,100k-200k,None,D,NR,NS
2295,Voter 2295,M,58,NR,41.02419,-73.56851,HS,200k-300k,None,D,Womens,NS
2296,Voter 2296,M,62,D,41.05088,-73.63259,Masters,100k-200k,None,D,NR,NS
2297,Voter 2297,F,62,D,41.02892,-73.61959,Masters,100k-200k,None,R,Economy,NS
2298,Voter 2298,M,64,NR,41.04027,-73.63011,Masters,100k-200k,None,D,Womens,NS
2299,Voter 2299,M,64,D,41.09599,-73.60082,Masters,100k-200k,None,D,NR,NS
2300,Voter 2300,M,66,NR,41.04706,-73.56966,Masters,200k-300k,None,D,Womens,NS
2301,Voter 2301,F,67,NR,41.06071,-73.62094,HS,100k-200k,None,D,NR,Signed
2302,Voter 2302,M,69,D,41.00047,-73.65611,Masters,100k-200k,None,D,NR,NS
2303,Voter 2303,M,73,NR,41.05408,-73.66832,Masters,100k-200k,None,D,Economy,NS
2304,Voter 2304,M,73,NR,41.02483,-73.56413,Masters,100k-200k,None,D,Democracy,NS
2305,Voter 2305,F,77,NR,41.03527,-73.60555,Bachelor,200k-300k,None,D,NR,NS
2306,Voter 2306,F,77,D,41.02282,-73.65729,Masters,100k-200k,None,D,NR,NS
2307,Voter 2307,M,80,NR,41.04706,-73.56966,Bachelor,100k-200k,Other,D,NR,NS
2308,Voter 2308,M,82,NR,41.02511,-73.62296,Masters,100k-200k,Other,D,Womens,NS
2309,Voter 2309,M,93,NR,41.14209,-73.63477,Bachelor,100k-200k,None,D,RFree,NS
2310,Voter 2310,F,95,NR,41.03186,-73.58947,Masters,200k-300k,None,D,NR,NS
2311,Voter 2311,F,95,NR,41.06851,-73.57991,Bachelor,100k-200k,None,D,NR,NS
2312,Voter 2312,M,98,NR,41.03491,-73.61756,Masters,100k-200k,NR,D,RFree,NR
2313,Voter 2313,F,64,D,41.04233,-73.58638,Masters,100k-200k,None,R,NR,NS
2314,Voter 2314,F,64,NR,41.13653,-73.63805,Masters,100k-200k,Other,D,NR,NS
2315,Voter 2315,M,65,NR,41.09529,-73.66708,Masters,200k-300k,None,D,Womens,NS
2316,Voter 2316,F,67,R,41.02445,-73.56491,Masters,100k-200k,None,D,NR,NS
2317,Voter 2317,M,80,R,41.03402,-73.65889,Masters,100k-200k,None,D,NR,NS
2318,Voter 2318,F,81,D,41.02602,-73.62403,Masters,100k-200k,None,D,Environment,NS
2319,Voter 2319,F,37,D,41.03522,-73.61769,HS,100k-200k,None,D,NR,NS
2320,Voter 2320,F,42,NR,41.02827,-73.62222,Masters,200k-300k,None,D,NR,Signed
2321,Voter 2321,F,46,D,41.04864,-73.60393,Masters,100k-200k,None,D,NR,NS
2322,Voter 2322,F,54,D,41.03107,-73.57977,HS,100k-200k,None,D,NR,NS
2323,Voter 2323,M,62,D,41.03532,-73.56373,Masters,100k-200k,NR,D,NR,NS
2324,Voter 2324,F,70,D,41.02567,-73.56012,Masters,100k-200k,None,D,NR,NS
2325,Voter 2325,M,70,NR,41.02604,-73.55545,Masters,200k-300k,None,D,Economy,NS
2326,Voter 2326,M,71,NR,41.03532,-73.56373,Masters,100k-200k,None,D,NR,NS
2327,Voter 2327,F,76,D,41.02468,-73.62213,Bachelor,100k-200k,None,D,NR,NS
2328,Voter 2328,F,77,D,41.08191,-73.61794,Masters,100k-200k,None,D,Education,NS
2329,Voter 2329,M,77,D,41.11688,-73.63128,Bachelor,100k-200k,None,D,NR,NS
2330,Voter 2330,F,96,NR,41.08365,-73.64637,Masters,200k-300k,None,D,NR,NS
2331,Voter 2331,F,34,D,41.08047,-73.65486,Bachelor,100k-200k,None,D,Womens,NS
2332,Voter 2332,M,49,D,41.03182,-73.56628,Masters,100k-200k,None,D,NR,Signed
2333,Voter 2333,F,51,D,41.02826,-73.55586,Bachelor,100k-200k,None,R,NR,NS
2334,Voter 2334,M,57,D,41.01761,-73.64224,Masters,100k-200k,None,D,NR,NS
2335,Voter 2335,F,63,NR,41.03184,-73.58996,Masters,200k-300k,None,D,NR,NS
2336,Voter 2336,M,63,D,41.05657,-73.58663,Masters,100k-200k,NR,D,NR,NS
2337,Voter 2337,M,66,D,41.02089,-73.61981,Masters,100k-200k,None,D,NR,NS
2338,Voter 2338,M,66,NR,41.04207,-73.61636,Masters,100k-200k,None,D,Economy,NS
2339,Voter 2339,F,68,D,41.01485,-73.63359,Bachelor,100k-200k,Other,D,NR,NS
2340,Voter 2340,M,36,D,41.01539,-73.56557,Masters,200k-300k,None,D,NR,NS
2341,Voter 2341,M,62,R,41.06878,-73.63343,Masters,100k-200k,Catholic,D,NR,NR
2342,Voter 2342,F,67,NR,41.02602,-73.62403,Masters,100k-200k,None,D,NR,NS
2343,Voter 2343,F,69,D,41.03393,-73.6205,Masters,100k-200k,None,D,NR,NS
2344,Voter 2344,M,69,D,41.09367,-73.62443,Masters,100k-200k,NR,D,NR,NS
2345,Voter 2345,F,75,D,41.02744,-73.56906,Masters,200k-300k,None,D,NR,NS
2346,Voter 2346,F,85,D,41.03333,-73.58503,Masters,100k-200k,None,D,NR,NS
2347,Voter 2347,M,90,D,41.06495,-73.62992,Doctorate,100k-200k,None,D,NR,NS
2348,Voter 2348,F,35,D,41.11023,-73.68026,Masters,100k-200k,None,D,Womens,Signed
2349,Voter 2349,M,63,NR,41.05002,-73.58155,Masters,100k-200k,None,D,Womens,NS
2350,Voter 2350,F,65,D,41.06969,-73.58081,Masters,200k-300k,None,D,NR,NS
2351,Voter 2351,F,68,D,41.03345,-73.57518,Bachelor,100k-200k,None,D,NR,NS
2352,Voter 2352,M,81,D,41.02822,-73.57159,Masters,100k-200k,None,D,NR,NS
2353,Voter 2353,F,89,D,41.02616,-73.66236,Bachelor,100k-200k,None,D,NR,NS
2354,Voter 2354,F,103,NR,41.06338,-73.67051,Masters,100k-200k,None,D,NR,NS
2355,Voter 2355,M,51,D,41.02853,-73.65306,Masters,200k-300k,None,D,NR,NS
2356,Voter 2356,M,53,D,41.03192,-73.60041,Masters,100k-200k,None,D,Womens,NS
2357,Voter 2357,F,59,NR,41.02537,-73.56274,Doctorate,100k-200k,None,D,NR,NS
2358,Voter 2358,M,63,D,41.02602,-73.62403,Masters,100k-200k,Catholic,D,NR,NS
2359,Voter 2359,F,68,D,41.05377,-73.57744,HS,100k-200k,None,D,Womens,NS
2360,Voter 2360,M,69,D,41.05886,-73.57062,Masters,200k-300k,None,D,NR,NS
2361,Voter 2361,F,70,D,41.04532,-73.58995,Masters,100k-200k,None,D,NR,NS
2362,Voter 2362,F,71,NR,41.13653,-73.63805,Masters,100k-200k,None,D,NR,NS
2363,Voter 2363,F,71,D,41.06239,-73.62106,Bachelor,100k-200k,None,D,NR,NS
2364,Voter 2364,M,74,D,41.03552,-73.64413,Masters,100k-200k,None,D,NR,NS
2365,Voter 2365,F,74,D,41.08459,-73.60049,Masters,200k-300k,NR,D,Womens,NS
2366,Voter 2366,M,37,NR,41.11371,-73.63559,Bachelor,100k-200k,None,D,Womens,NS
2367,Voter 2367,F,42,NR,41.05046,-73.62667,Bachelor,100k-200k,None,D,NR,Signed
2368,Voter 2368,M,43,D,41.07445,-73.59832,Bachelor,100k-200k,NR,D,NR,NS
2369,Voter 2369,M,47,D,41.01863,-73.56176,Masters,100k-200k,None,D,NR,NS
2370,Voter 2370,M,50,D,41.02104,-73.56333,Bachelor,200k-300k,None,D,NR,NS
2371,Voter 2371,M,56,D,41.07991,-73.67857,Masters,100k-200k,None,D,Education,NS
2372,Voter 2372,F,57,D,41.02126,-73.56353,Masters,100k-200k,None,D,NR,NS
2373,Voter 2373,F,57,NR,41.04706,-73.56966,HS,100k-200k,NR,D,NR,NS
2374,Voter 2374,F,68,D,41.09014,-73.63101,Bachelor,100k-200k,None,D,NR,NS
2375,Voter 2375,M,70,D,41.04423,-73.58383,Bachelor,200k-300k,Other,D,NR,NS
2376,Voter 2376,F,72,D,41.01776,-73.63953,Masters,100k-200k,None,D,NR,NS
2377,Voter 2377,F,77,D,41.05008,-73.68533,Bachelor,100k-200k,None,D,Environment,Signed
2378,Voter 2378,F,42,NR,41.02823,-73.55998,Masters,100k-200k,None,D,Environment,NS
2379,Voter 2379,M,45,NR,41.06218,-73.62892,Bachelor,100k-200k,None,D,NR,NS
2380,Voter 2380,F,47,D,41.04163,-73.59094,Masters,200k-300k,NR,D,Womens,NS
2381,Voter 2381,M,54,D,41.08256,-73.62725,Bachelor,100k-200k,Other,D,NR,NS
2382,Voter 2382,F,55,D,41.03532,-73.56373,Masters,100k-200k,None,D,NR,NS
2383,Voter 2383,F,58,D,41.04706,-73.56966,Bachelor,100k-200k,None,D,NR,NS
2384,Voter 2384,F,60,D,41.01225,-73.63007,Doctorate,100k-200k,None,D,NR,NS
2385,Voter 2385,M,62,D,41.08712,-73.62984,Doctorate,200k-300k,None,D,NR,NS
2386,Voter 2386,F,65,D,41.00705,-73.65516,Bachelor,100k-200k,None,D,NR,NS
2387,Voter 2387,F,69,NR,41.04706,-73.56966,Masters,100k-200k,None,D,NR,NS
2388,Voter 2388,M,71,D,41.02413,-73.62891,Doctorate,100k-200k,None,D,NR,NS
2389,Voter 2389,F,72,D,41.11765,-73.63121,Bachelor,100k-200k,NR,D,NR,NS
2390,Voter 2390,F,82,D,41.01567,-73.65708,Masters,200k-300k,None,D,Education,NS
2391,Voter 2391,F,41,D,41.04602,-73.60051,Bachelor,100k-200k,None,D,NR,NS
2392,Voter 2392,M,49,D,41.02816,-73.62948,Doctorate,100k-200k,Other,D,Economy,Signed
2393,Voter 2393,M,55,D,41.04916,-73.64261,Bachelor,100k-200k,None,D,Environment,NS
2394,Voter 2394,M,57,D,40.99903,-73.65322,Masters,100k-200k,None,D,NR,NS
2395,Voter 2395,F,58,D,41.02227,-73.56443,Doctorate,200k-300k,None,D,NR,Signed
2396,Voter 2396,F,60,D,41.11369,-73.67953,HS,100k-200k,None,R,Crime,NS
2397,Voter 2397,M,65,NR,41.04321,-73.61692,Doctorate,100k-200k,None,D,Womens,NS
2398,Voter 2398,F,69,D,41.05257,-73.64196,Doctorate,100k-200k,NR,D,Womens,NS
2399,Voter 2399,F,77,D,41.06867,-73.61012,Masters,100k-200k,None,D,NR,NS
2400,Voter 2400,M,79,NR,41.03761,-73.58183,Doctorate,200k-300k,None,D,Womens,NS
2401,Voter 2401,M,87,D,41.02887,-73.56008,Doctorate,100k-200k,None,D,NR,NS
2402,Voter 2402,M,41,D,41.09276,-73.64826,Bachelor,100k-200k,NR,R,NR,Signed
2403,Voter 2403,F,52,D,41.09406,-73.67285,Bachelor,100k-200k,None,D,Womens,NS
2404,Voter 2404,F,54,D,41.02617,-73.61158,Bachelor,100k-200k,None,D,NR,NS
2405,Voter 2405,F,55,D,41.02223,-73.62903,Masters,200k-300k,None,D,NR,NS
2406,Voter 2406,F,55,D,41.02506,-73.66248,Bachelor,100k-200k,None,R,Economy,NS
2407,Voter 2407,M,61,D,41.05251,-73.58694,Masters,100k-200k,NR,R,NR,NS
2408,Voter 2408,F,64,D,41.08742,-73.67595,Bachelor,100k-200k,None,D,NR,NS
2409,Voter 2409,F,67,D,41.04639,-73.61548,Masters,100k-200k,None,R,Economy,NS
2410,Voter 2410,M,70,D,41.07202,-73.60748,Bachelor,200k-300k,NR,D,Environment,NS
2411,Voter 2411,F,73,NR,41.02583,-73.57724,Masters,100k-200k,None,R,Crime,NS
2412,Voter 2412,F,82,D,41.07514,-73.63914,Doctorate,100k-200k,None,D,NR,NS
2413,Voter 2413,F,56,D,41.00003,-73.64968,Bachelor,100k-200k,None,D,Environment,NS
2414,Voter 2414,F,65,D,41.04211,-73.60284,Masters,100k-200k,None,D,Womens,NS
2415,Voter 2415,F,66,D,41.00782,-73.64991,Doctorate,200k-300k,None,D,NR,NS
2416,Voter 2416,M,67,D,41.08707,-73.65473,Doctorate,Over 500k,None,D,NR,NS
2417,Voter 2417,F,72,D,41.05774,-73.57509,Bachelor,Over 500k,None,D,NR,NS
2418,Voter 2418,F,74,D,41.07471,-73.60714,Masters,Over 500k,None,D,NR,NS
2419,Voter 2419,F,76,D,41.02845,-73.62218,Doctorate,Over 500k,NR,D,NR,NS
2420,Voter 2420,F,39,D,41.04132,-73.59267,Bachelor,Over 500k,None,D,Womens,NS
2421,Voter 2421,F,39,NR,41.02766,-73.57788,Masters,Over 500k,None,D,NR,Signed
2422,Voter 2422,F,44,D,41.09242,-73.63428,Masters,Over 500k,None,D,Education,NS
2423,Voter 2423,F,47,D,41.03121,-73.62785,Doctorate,Over 500k,None,D,NR,Signed
2424,Voter 2424,F,58,NR,41.01853,-73.63785,Doctorate,Over 500k,None,D,NR,NS
2425,Voter 2425,F,59,NR,41.06361,-73.58812,NR,Over 500k,NR,D,NR,NS
2426,Voter 2426,F,93,D,41.02937,-73.59985,HS,Over 500k,Protestant,D,NR,NS
2427,Voter 2427,F,34,D,41.02129,-73.55937,Doctorate,Over 500k,None,D,NR,Signed
2428,Voter 2428,F,48,D,41.03071,-73.62815,Masters,Over 500k,None,D,Womens,NS
2429,Voter 2429,M,50,D,41.05776,-73.57547,Masters,Over 500k,None,D,NR,NS
2430,Voter 2430,F,62,D,41.05716,-73.69236,Bachelor,Over 500k,None,D,NR,NS
2431,Voter 2431,M,70,NR,41.01948,-73.56799,Doctorate,Over 500k,None,D,Womens,NS
2432,Voter 2432,F,85,D,41.03028,-73.65373,Bachelor,Over 500k,None,D,NR,NS
2433,Voter 2433,F,34,D,41.08457,-73.62104,Bachelor,Over 500k,None,D,NR,NS
2434,Voter 2434,F,41,D,41.05481,-73.63927,Doctorate,Over 500k,None,D,NR,Signed
2435,Voter 2435,M,53,D,41.06741,-73.62347,Masters,Over 500k,Other,D,NR,NS
2436,Voter 2436,F,55,D,41.00673,-73.63946,Masters,Over 500k,NR,D,NR,NS
2437,Voter 2437,M,59,D,41.01628,-73.64024,Masters,Over 500k,None,D,NR,NS
2438,Voter 2438,F,62,D,41.02649,-73.61938,Doctorate,Over 500k,None,D,NR,NS
2439,Voter 2439,M,62,D,41.02766,-73.57788,NR,Over 500k,Protestant,D,NR,NR
2440,Voter 2440,F,64,D,41.02703,-73.6225,Doctorate,Over 500k,Catholic,D,Womens,NS
2441,Voter 2441,F,68,D,41.07218,-73.61836,Doctorate,Over 500k,None,D,NR,NS
2442,Voter 2442,F,70,D,41.05179,-73.57161,NR,Over 500k,None,D,NR,NS
2443,Voter 2443,M,72,D,41.02041,-73.63964,Bachelor,Over 500k,None,D,Education,NS
2444,Voter 2444,F,35,D,41.04277,-73.66834,Doctorate,Over 500k,None,D,NR,NS
2445,Voter 2445,M,51,D,41.04666,-73.58123,Masters,Over 500k,None,D,NR,NS
2446,Voter 2446,F,64,NR,41.04286,-73.61665,Doctorate,Over 500k,None,D,NR,NS
2447,Voter 2447,F,66,D,41.01952,-73.61815,Masters,Over 500k,None,D,NR,NS
2448,Voter 2448,M,66,D,41.03326,-73.62192,Masters,Over 500k,None,D,Womens,NS
2449,Voter 2449,F,66,NR,41.02955,-73.56435,Bachelor,Over 500k,NR,D,NR,NR
2450,Voter 2450,F,77,D,41.05728,-73.59672,Doctorate,Over 500k,None,D,NR,NS
2451,Voter 2451,M,80,NR,41.01952,-73.61815,Masters,Over 500k,NR,D,NR,NS
2452,Voter 2452,F,38,D,41.02231,-73.63367,Masters,Over 500k,None,D,NR,Signed
2453,Voter 2453,F,52,D,41.03437,-73.59604,Doctorate,Over 500k,None,D,NR,NS
2454,Voter 2454,F,54,D,41.02708,-73.65442,Bachelor,Over 500k,None,D,Economy,NS
2455,Voter 2455,F,56,D,41.03073,-73.58497,Masters,Over 500k,Catholic,D,Womens,NS
2456,Voter 2456,M,69,D,41.06391,-73.57323,Doctorate,Over 500k,None,D,NR,NS
2457,Voter 2457,M,78,D,41.02353,-73.57119,HS,Over 500k,Other,D,NR,NS
2458,Voter 2458,F,46,D,41.03861,-73.58348,Doctorate,Over 500k,Other,D,NR,NS
2459,Voter 2459,M,50,D,41.09053,-73.65465,NR,Over 500k,None,R,Economy,NS
2460,Voter 2460,M,54,NR,41.03489,-73.64586,Doctorate,Over 500k,Protestant,D,NR,NS
2461,Voter 2461,F,55,D,41.03071,-73.62815,Masters,Over 500k,None,D,NR,NS
2462,Voter 2462,F,56,D,41.03315,-73.64809,Masters,Over 500k,None,D,NR,NS
2463,Voter 2463,M,57,D,41.03353,-73.57559,Masters,Over 500k,None,D,NR,NS
2464,Voter 2464,F,70,D,41.06806,-73.67556,Doctorate,Over 500k,None,D,Womens,NS
2465,Voter 2465,F,80,D,41.02585,-73.56558,Bachelor,Over 500k,NR,D,NR,Signed
2466,Voter 2466,M,40,NR,40.99694,-73.65394,NR,Over 500k,Protestant,D,NR,NS
2467,Voter 2467,F,43,D,41.03985,-73.66609,Doctorate,Over 500k,NR,D,NR,Signed
2468,Voter 2468,M,48,NR,41.04916,-73.64261,Doctorate,Over 500k,None,D,Womens,Signed
2469,Voter 2469,M,54,D,41.03184,-73.6135,Masters,Over 500k,None,D,NR,NS
2470,Voter 2470,F,61,D,41.02295,-73.64442,Masters,Over 500k,None,D,Womens,NS
2471,Voter 2471,F,62,D,41.03162,-73.63081,Masters,Over 500k,None,D,NR,NS
2472,Voter 2472,M,66,D,41.04201,-73.66855,NR,Over 500k,None,D,NR,NS
2473,Voter 2473,F,67,D,41.05715,-73.57026,Bachelor,Over 500k,None,D,Education,NS
2474,Voter 2474,M,68,D,41.02693,-73.64195,Masters,Over 500k,None,D,NR,NS
